date,index,open,close,low,high,volume,week,companies,range_open,range_close,range_low,range_high,range_volume
2013-05-23,401981.5,72.65260635330583,73.1668832747933,72.0574411714876,73.64463133471072,5792182.231404958,3,484,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(4764258.012, 6382579.603]"
2013-05-24,402465.5,72.7668626983471,73.05366013429757,72.18979650826444,73.38130447727279,4082623.9669421487,4,484,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-05-28,402949.5,73.8287841859505,73.52915622314048,73.0566769607438,74.49332964049587,5010827.479338843,1,484,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(4764258.012, 6382579.603]"
2013-05-29,403433.5,72.94973449173551,72.7642800991736,72.11380468181825,73.52068485743798,4921028.099173553,2,484,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(4764258.012, 6382579.603]"
2013-05-30,403917.5,72.7383916921487,72.9941766095041,72.31932131404963,73.65456935330577,4771971.074380165,3,484,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(4764258.012, 6382579.603]"
2013-05-31,404401.5,72.7290527520661,72.08954885537187,71.93998232644623,73.51657341942158,5817682.644628099,4,484,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(4764258.012, 6382579.603]"
2013-06-03,404885.5,72.20425955165287,72.19101549999998,71.03320558884299,72.7256021880165,5582903.512396694,0,484,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(4764258.012, 6382579.603]"
2013-06-04,405369.5,72.12758578925626,71.72696570247925,71.19111858057843,72.7808293512396,5276585.123966943,1,484,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(4764258.012, 6382579.603]"
2013-06-05,405853.5,71.54020965909092,70.81520963636362,70.5040526115702,72.03758591115704,5497102.0661157025,2,484,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(4764258.012, 6382579.603]"
2013-06-06,406337.5,70.8225857561984,71.53394927066114,70.17144903925617,71.7528957561983,5379061.776859504,3,484,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(4764258.012, 6382579.603]"
2013-06-07,406821.5,71.88849495661158,72.47915604132237,71.342193072314,72.8226476818182,5093697.107438017,4,484,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(4764258.012, 6382579.603]"
2013-06-10,407305.5,72.6477099070248,72.48870146280993,71.90851566735539,73.08992065702478,4467156.1983471075,0,484,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-06-11,407789.5,71.77149071900828,71.6912427665289,71.20537520661163,72.50739994628098,4558033.05785124,1,484,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-06-12,408273.5,72.19905268388435,71.05180077685945,70.82859817768592,72.43554045041326,4471962.190082645,2,484,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-06-13,408758.0,70.92781738144335,72.09812678762883,70.52691058144329,72.31866271958758,4672464.329896907,3,485,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-06-14,409243.0,72.01670400618558,71.79354950721645,71.37173514845357,72.61973505773203,4005603.711340206,4,485,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-06-17,409728.5,72.25269863168722,72.33331598353911,71.70092913786009,72.99364514197528,4628617.489711934,0,486,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-06-18,410214.5,72.4460525288066,72.95599074897122,72.117328117284,73.283706744856,4256063.78600823,1,486,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-06-19,410701.5,72.70342562499995,71.77162207786884,71.62774895081962,73.17069983811484,4996037.7049180325,2,488,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(4764258.012, 6382579.603]"
2013-06-20,411189.5,71.10002373360655,69.89731867622949,69.58504420081967,71.47635571926229,6570489.344262295,3,488,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(6382579.603, 8000901.194]"
2013-06-21,411677.5,70.37199085655733,69.98764664959016,69.0813966823771,70.86992113114754,8431319.87704918,4,488,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(8000901.194, 9619222.785]"
2013-06-24,412165.5,69.07375312090161,69.0363348565574,68.02842531147544,69.86854820491804,6563544.262295082,0,488,"(64.57, 69.882]","(64.492, 69.836]","(63.721, 69.049]","(65.284, 70.637]","(6382579.603, 8000901.194]"
2013-06-25,412653.5,69.63707256352461,69.67192920286895,68.95102768032785,70.2619703790984,5238515.368852459,1,488,"(64.57, 69.882]","(64.492, 69.836]","(63.721, 69.049]","(65.284, 70.637]","(4764258.012, 6382579.603]"
2013-06-26,413141.5,70.20444974795086,70.30297444467213,69.65766718442624,70.90063861475416,4802679.508196721,2,488,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(4764258.012, 6382579.603]"
2013-06-27,413629.5,70.7164991967213,70.87268754508203,70.28899917008198,71.45012606557374,4672756.967213115,3,488,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-06-28,414117.5,70.68117113729505,70.65445003688527,70.08973660860661,71.406048272541,6803369.877049181,4,488,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(6382579.603, 8000901.194]"
2013-07-01,414605.5,70.96944990983602,71.03516718442623,70.48588429508196,71.87295414754101,4406720.901639344,0,488,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-07-02,415093.5,70.9705771516393,70.91178596926238,70.335064852459,71.75369165163927,4753316.18852459,1,488,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-07-03,415581.5,70.5845521147541,70.96699091188526,70.16283101229513,71.33916298565575,2490187.9098360655,2,488,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(1527614.8290000001, 3145936.421]"
2013-07-05,416069.5,71.42873254098363,71.70985971721313,70.70809742827875,71.97776971721316,3283990.573770492,4,488,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-07-08,416557.5,72.04313856967211,72.0725850491804,71.52567948565579,72.68061797540982,4323408.196721312,0,488,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-07-09,417045.5,72.29199107172124,72.50256454508195,71.68924504918027,73.0230974692623,4537239.344262295,1,488,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-07-10,417533.5,72.45190895696719,72.59977778893445,71.87203175819674,73.07725720901647,4449589.959016394,2,488,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-07-11,418021.5,73.38061787704908,73.64574080737704,72.7929745,74.07217535245911,4784883.401639344,3,488,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(4764258.012, 6382579.603]"
2013-07-12,418509.5,73.61719596516392,73.94461400409838,73.09934763729511,74.31920402663933,4501346.31147541,4,488,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-07-15,418997.5,74.01404016393441,73.99629426229505,73.40455239344264,74.51078198155744,3772346.7213114756,0,488,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-07-16,419485.5,74.0211712684426,73.56797450409842,73.10123266803294,74.39594592418035,4266269.467213115,1,488,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-07-17,419973.5,73.75219585860657,73.75625333196714,73.1971345368852,74.32154015163937,4526873.360655738,2,488,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-07-18,420461.5,73.8169295061475,74.12381478483601,73.3352285286885,74.63297455122952,4899038.729508197,3,488,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(4764258.012, 6382579.603]"
2013-07-19,420949.5,74.03346637909827,74.27428599180323,73.33047440368851,74.7109254569672,5291282.581967213,4,488,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(4764258.012, 6382579.603]"
2013-07-22,421437.5,74.37807690368847,74.47283097950826,73.83553590778685,74.96801534016394,4003685.8606557376,0,488,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-07-23,421925.5,74.57615076229516,74.21885558811469,73.78395796106555,74.99424512090168,4254989.139344262,1,488,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-07-24,422413.5,74.46319975204923,73.82086389344259,73.38451150614753,74.86301553483605,4862167.008196721,2,488,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(4764258.012, 6382579.603]"
2013-07-25,422901.5,73.75797443442626,74.11815868032787,73.14035153688528,74.62106865368858,5660934.016393443,3,488,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(4764258.012, 6382579.603]"
2013-07-26,423389.5,73.53397817827866,73.93592515778691,72.9345112930328,74.30834339549183,4535393.852459016,4,488,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-07-29,423877.5,73.79436788729505,73.68223681557376,73.16467516393446,74.39957303483608,4103226.6393442624,0,488,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-07-30,424365.5,73.92883506147538,73.86953194262304,73.26322047336055,74.58037210040986,4793622.540983606,1,488,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(4764258.012, 6382579.603]"
2013-07-31,424853.5,74.12094604713118,73.95742103688525,73.32717536065574,74.92387608811477,5627988.1147540985,2,488,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(4764258.012, 6382579.603]"
2013-08-01,425341.5,74.58303568237702,75.17303592008197,74.1410071905738,75.66662202868856,4973294.877049181,3,488,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(4764258.012, 6382579.603]"
2013-08-02,425829.5,75.06088452663928,75.25944997745898,74.4479336721312,75.68135550819673,4323481.762295082,4,488,"(69.882, 75.194]","(75.18, 80.524]","(74.376, 79.704]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-08-05,426317.5,75.11332288114751,75.2318062397541,74.6205155922131,75.65926553278692,3499147.950819672,0,488,"(69.882, 75.194]","(75.18, 80.524]","(74.376, 79.704]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-08-06,426805.5,75.09981876434423,74.77295396926228,74.21910146926233,75.55703192827869,4206277.049180328,1,488,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-08-07,427293.5,74.53049490163937,74.33506473565576,73.74192919467211,74.9694703340164,4149548.975409836,2,488,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-08-08,427781.5,74.69694980532792,74.68502339344273,73.99791301844266,75.24498258196725,4108395.4918032787,3,488,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-08-09,428269.5,74.68315886680314,74.62606866393436,74.14789231762296,75.27432692622949,3721466.393442623,4,488,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-08-12,428757.5,74.31219578073772,74.45660155532788,73.82125318237703,74.94428569672132,3487797.950819672,0,488,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-08-13,429245.5,74.57973681557381,74.56684729713112,73.83094578278696,75.09279022950815,4492707.172131147,1,488,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-08-14,429734.0,74.39380678323104,73.94896007770963,73.63855108997947,74.7798394723927,4200666.871165644,2,489,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-08-15,430223.0,73.26650620654398,72.80249786912056,72.29844874642129,73.63286605725979,4822724.130879345,3,489,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(4764258.012, 6382579.603]"
2013-08-16,430712.0,72.66202751738237,72.55515654396724,72.12687425971369,73.26943046012265,4425622.290388548,4,489,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-08-19,431201.0,72.4641950961145,72.21593350920242,71.92489048261757,73.11014633333329,3895478.3231083844,0,489,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-08-20,431690.0,72.33305009611455,72.74262058895705,71.99722185685069,73.25953290184046,4038748.875255624,1,489,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-08-21,432179.0,72.59634258486714,72.39292741308789,71.98806017586908,73.23235476482617,4203897.54601227,2,489,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-08-22,432668.0,72.58380642944792,73.12787624130884,72.25513579345602,73.4916390470348,3482301.63599182,3,489,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-08-23,433157.0,73.30887833333337,73.32145503271978,72.67585159713705,73.73180283435582,4020826.380368098,4,489,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-08-26,433646.0,73.37630153987732,73.12120959713698,72.82413379345593,73.97345906952957,3561222.2903885483,0,489,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-08-27,434135.0,72.41932829038853,71.87413347239263,71.57924646012273,72.90955336196315,4495837.832310839,1,489,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-08-28,434624.0,71.85082089775044,72.02969618609409,71.44051414723923,72.56503393251538,3915179.1411042945,2,489,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-08-29,435113.0,71.87501338241313,72.29131198159507,71.60276362372193,72.83996198364017,3457226.993865031,3,489,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-08-30,435602.0,72.3977126809816,71.95779471983639,71.58638341922294,72.68174133946819,3786521.472392638,4,489,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-09-03,436091.0,72.68851014928427,72.38435885276078,71.80826495910019,73.33981916768916,4464734.355828221,1,489,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-09-04,436580.0,72.38691500818001,73.05926712474442,72.00801933537834,73.39098476073625,4722347.6482617585,2,489,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-09-05,437069.0,73.05687436809814,73.17155736809823,72.65329558691208,73.7055041104294,3732667.280163599,3,489,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-09-06,437558.0,73.43658784662577,73.21082106543963,72.41910345807773,73.9487351083845,4469808.5889570555,4,489,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-09-09,438047.0,73.30881706748467,73.90814214110424,73.0560359345604,74.16949188343558,4034144.1717791413,0,489,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-09-10,438536.0,74.27004409406956,74.47290714110439,73.72662887321067,74.88869453783238,5341626.584867076,1,489,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(4764258.012, 6382579.603]"
2013-09-11,439025.0,74.39689478732103,74.74595421267894,73.87728335173827,75.07756950511236,4631452.147239264,2,489,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-09-12,439514.0,74.70206864008186,74.45431815541917,74.05472704498973,75.20540210020454,4178872.392638037,3,489,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-09-13,440003.0,74.61280497137015,74.65914449079759,74.04693539468293,75.07689500613498,3509738.2413087934,4,489,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-09-16,440492.0,75.49593356646221,75.06844886298563,74.67174153783229,75.86587240490796,4167587.3210633947,0,489,"(75.194, 80.506]","(69.836, 75.18]","(74.376, 79.704]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-09-17,440981.0,75.10053478732111,75.37891923926384,74.7222528568507,75.7447474171779,3927080.3680981593,1,489,"(69.882, 75.194]","(75.18, 80.524]","(74.376, 79.704]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-09-18,441470.0,75.38793778732104,76.4015780449898,74.82028947852758,76.72697652556238,5247826.789366053,2,489,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(4764258.012, 6382579.603]"
2013-09-19,441959.0,76.58693554805721,76.328612805726,75.84558600409001,77.1082243149284,4826139.468302659,3,489,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(4764258.012, 6382579.603]"
2013-09-20,442448.0,76.41849006339467,75.8350952515337,75.49521780163602,76.8743796523517,7215868.916155419,4,489,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(6382579.603, 8000901.194]"
2013-09-23,442937.0,75.72730394069525,75.41249808588955,74.84934877096117,76.19102592024541,4571874.2331288345,0,489,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(3145936.421, 4764258.012]"
2013-09-24,443426.0,75.41615860327198,75.38785603885479,74.83221164621679,76.10922591411051,4745926.584867076,1,489,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(3145936.421, 4764258.012]"
2013-09-25,443915.0,75.46881682004086,75.17679259713701,74.71043265644177,75.96531988957054,4342927.81186094,2,489,"(75.194, 80.506]","(69.836, 75.18]","(74.376, 79.704]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-09-26,444404.0,75.3629070838446,75.58069849897744,74.92333637423319,76.03779439672799,3782489.775051125,3,489,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(3145936.421, 4764258.012]"
2013-09-27,444893.0,75.0916595276074,75.19767179141107,74.62006453987726,75.64619936196313,3871656.0327198366,4,489,"(69.882, 75.194]","(75.18, 80.524]","(74.376, 79.704]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-09-30,445382.0,74.55810133128833,74.94861231492835,74.13822389979548,75.41607676687109,4454988.957055215,0,489,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-10-01,445871.0,75.02754901227003,75.69061665644172,74.68529959304706,76.06082115541928,4157890.593047035,1,489,"(69.882, 75.194]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(3145936.421, 4764258.012]"
2013-10-02,446360.0,75.31693543558282,75.67859210838448,74.71517694478527,75.99928736605315,4357948.057259713,2,489,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(3145936.421, 4764258.012]"
2013-10-03,446849.0,75.51801968507161,74.91223245194281,74.32495209202457,75.93413399181995,4536042.331288343,3,489,"(75.194, 80.506]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-10-04,447338.0,74.95654712474433,75.52955321267895,74.57885800408991,75.86094366871173,3917453.5787321064,4,489,"(69.882, 75.194]","(75.18, 80.524]","(74.376, 79.704]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-10-07,447827.0,74.92709912883437,74.82016692433534,74.41125063599188,75.60482928220857,3689481.5950920247,0,489,"(69.882, 75.194]","(69.836, 75.18]","(74.376, 79.704]","(70.637, 75.99]","(3145936.421, 4764258.012]"
2013-10-08,448316.0,74.82732395910018,73.6943179591002,73.4455449447853,75.2669150879345,4876717.382413088,1,489,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(4764258.012, 6382579.603]"
2013-10-09,448805.0,73.83092334560327,73.64165947443766,72.8513324335378,74.39448151942732,5288001.840490798,2,489,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(4764258.012, 6382579.603]"
2013-10-10,449294.0,74.43145486298575,75.23893963803681,74.06403163599185,75.46603594069526,4793704.498977505,3,489,"(69.882, 75.194]","(75.18, 80.524]","(69.049, 74.376]","(70.637, 75.99]","(4764258.012, 6382579.603]"
2013-10-11,449783.0,75.11658788343557,75.73583129038852,74.75304975255615,76.05472691206536,4212787.321063395,4,489,"(69.882, 75.194]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(3145936.421, 4764258.012]"
2013-10-14,450272.0,75.29454307770972,76.03986006543965,74.86548385071575,76.2640316339468,3721030.2658486706,0,489,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(3145936.421, 4764258.012]"
2013-10-15,450761.0,75.86313198364003,75.48842857259717,75.11521780163605,76.43176185889573,4578036.809815951,1,489,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(3145936.421, 4764258.012]"
2013-10-16,451250.0,75.99934870347656,76.61399070756643,75.5738478670756,77.00468616155423,4892094.478527607,2,489,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(4764258.012, 6382579.603]"
2013-10-17,451739.0,76.3368334805726,77.14795801840495,75.88055537423307,77.5023548629857,4813414.110429448,3,489,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(4764258.012, 6382579.603]"
2013-10-18,452228.0,77.88709955419226,78.1940932617587,77.16525904089974,78.69476857464215,5291610.838445808,4,489,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(4764258.012, 6382579.603]"
2013-10-21,452717.0,78.27360287321062,78.23832671165641,77.54233489161547,78.84957422494882,4229733.128834356,0,489,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(3145936.421, 4764258.012]"
2013-10-22,453206.0,78.56194633537837,78.63777458486712,77.73333676278111,79.47542276073624,5623690.593047035,1,489,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(4764258.012, 6382579.603]"
2013-10-23,453695.0,78.33965567280158,78.43082151124747,77.54131247034763,79.09278494887516,5017559.509202454,2,489,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(4764258.012, 6382579.603]"
2013-10-24,454184.0,78.52705898568513,78.722335006135,77.82529998568505,79.35082150920236,5098249.897750511,3,489,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(4764258.012, 6382579.603]"
2013-10-25,454673.0,78.91667048875264,79.03053508588958,78.14235519631897,79.57605698772996,4600791.8200409,4,489,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(3145936.421, 4764258.012]"
2013-10-28,455162.0,79.01433869529657,78.95804051533743,78.32472765439672,79.63153743762774,4682749.897750511,0,489,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(3145936.421, 4764258.012]"
2013-10-29,455651.0,79.12867452147242,79.4438891267893,78.47509541308794,79.87241678732097,4819375.4601227,1,489,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(4764258.012, 6382579.603]"
2013-10-30,456140.0,79.53804083435585,78.89824485685067,78.37636347239258,79.99875630879355,4739806.952965235,2,489,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(3145936.421, 4764258.012]"
2013-10-31,456629.0,78.92812230470352,78.71988069325162,78.09272326993863,79.68583210020445,5375097.750511248,3,489,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(4764258.012, 6382579.603]"
2013-11-01,457118.0,78.94370507566457,78.9685722188139,78.1982856809816,79.59356170347644,4817908.384458078,4,489,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(4764258.012, 6382579.603]"
2013-11-04,457607.0,79.22667018404907,79.35294823108386,78.58084211247449,79.8518034171778,3978130.2658486706,0,489,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(3145936.421, 4764258.012]"
2013-11-05,458096.0,79.15930839877299,79.17208975664633,78.42380723108384,79.86736595910021,4354545.603271984,1,489,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(3145936.421, 4764258.012]"
2013-11-06,458585.0,79.46579130674844,79.23112869325153,78.56939011247441,80.03182369734152,4480214.72392638,2,489,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(3145936.421, 4764258.012]"
2013-11-07,459074.0,79.37857197341515,77.99061721063393,77.70609741717793,79.79499329856843,5252147.034764826,3,489,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(4764258.012, 6382579.603]"
2013-11-08,459563.0,78.06098522290395,79.05407307770969,77.63076041513293,79.32392973210625,5108786.094069529,4,489,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(4764258.012, 6382579.603]"
